threads	meanTime	stddTime	meanFail	stddFail	meanWait	stddWait	meanFair	stddFair	meanTP	stddTP
48	0.0013443563878536224	2.8259022312411713e-05	2848680.7	65439.99062125544	2.5353680551052093e-06	1.357493408800004e-07	3.900000000000002	0.0	779155.0147655575	16356.843990077634
49	0.002281825914978981	0.0008944121327737913	3174525.43	275116.2868763409	3.138680160045624e-06	4.585231782539212e-07	9.297000000000002	10.388709785146569	541428.2782066241	210467.12580889734
50	0.0023592767119407655	0.0008950404187513661	3014495.61	290806.71521248936	3.272643834352493e-06	4.2401532510204496e-07	10.891000000000005	8.79249788171712	525892.1907141609	214754.2355918776
51	0.0013979154825210572	3.370860329101199e-05	3181641.98	78847.93853233958	2.9723159968853e-06	1.6655309881650136e-07	3.0000000000000004	8.881784197001252e-16	751547.7117170196	17829.46153760314
52	0.001380348727107048	0.00017724354123825977	2929966.6	76806.41368635824	3.013862669467925e-06	1.588553758882602e-07	1.3849999999999998	2.825681333767133	767776.3005282739	51240.65449799389
53	0.0013193304836750031	3.403614758244866e-05	3266091.79	84095.2892260078	3.0635833740234372e-06	1.6158703539336064e-07	4.5	1.9860273225978183e-16	797895.6647736168	20235.015695199323
54	0.001421142742037773	0.00045106767893873475	3232530.1	1013488.3645788293	3.231926783919334e-06	2.3003721796884801e-07	2.723000000000001	0.22884711053452253	765444.8302910896	81385.41445498657
55	0.001340397372841835	3.261496514869774e-05	3183770.93	77215.56783139719	3.351167142391205e-06	1.3416039733807262e-07	0.9010000000000005	0.009949874371066196	786792.4879271138	18863.485939862516
56	0.001289902627468109	3.241381432939226e-05	3238084.79	83812.3749537376	3.353911936283112e-06	1.476466133065557e-07	4.7	6.64651868968836e-16	818402.3833390228	20360.634051313573
57	0.0013086660951375961	2.9885063400467133e-05	3223318.82	75571.7243732575	3.4714459627866742e-06	1.8706297843316694e-07	3.0000000000000004	8.881784197001252e-16	807348.5121126152	18400.59544101232
58	0.0013117893040180207	2.7478809065473485e-05	3152326.74	68369.90544217828	3.675663098692894e-06	1.9936383500638218e-07	1.3010000000000002	0.009949874371066213	806126.072133726	17028.80112918997
59	0.0013210868835449219	2.9884586846658196e-05	3551984.54	80483.87283852835	3.864846080541611e-06	1.671504496048768e-07	5.499999999999997	5.475099487534309e-16	801265.7503209917	18132.49179584618
60	0.001272958517074585	2.701175532636189e-05	3166755.48	71960.71236243844	3.800998330116272e-06	1.9630293521565748e-07	3.900000000000002	0.0	832294.3965019769	17636.358364797485
61	0.0012635087221860885	2.583403324979018e-05	3645989.02	77511.43443260227	3.884100317955017e-06	1.6614293341691669e-07	2.300000000000001	4.440892098500626e-16	839282.3148602254	17057.800175856624
62	0.0012864980846643448	2.9695635462005335e-05	3492178.19	81682.94742756226	4.216260686516763e-06	2.0581388168364523e-07	0.7010000000000002	0.009949874371066201	825161.9893508741	19181.364057372444
63	0.0012836071103811263	2.807050560469314e-05	3594065.22	79995.35579439347	4.25789050757885e-06	2.0462819999894302e-07	5.399999999999997	6.217248937900876e-16	827745.9383403633	17842.097980070997
64	0.001242985427379608	2.7932185497403695e-05	3641023.39	85959.68861226697	4.165554866194725e-06	2.013071466644666e-07	3.900000000000002	0.0	855629.9568811455	19181.38065204644
