cycles	meanTime	stddTime	meanFail	stddFail	meanWait	stddWait	meanFair	stddFair	meanTP	stddTP
73	0.00024104500000248662	1.1369989664198701e-05	0.0	0.0	2.6198210300026416e-06	1.2614141527744285e-07	26.401	4.658293571684808	4203364.720871716	200851.06754130768
74	0.0002549005999571818	9.333736071167942e-06	0.0	0.0	2.764866628858726e-06	1.007703094520559e-07	32.377	14.300677291653008	3971286.1651936136	142988.18940116966
75	0.00021892582008149476	1.0540646494357574e-05	0.0	0.0	2.3789302114710153e-06	1.1232867884494435e-07	19.041	7.542613539085773	4627405.307615858	205116.90350651403
76	0.00023815711992938304	1.6498630850031458e-05	0.0	0.0	2.5859705532275263e-06	1.7337611559230428e-07	38.39099999999999	11.816370804946839	4265556.021305493	304589.41602033697
77	0.00024112425999192055	1.6313724112048224e-05	0.0	0.0	2.6026387908495954e-06	1.5732908861163216e-07	32.532	6.066067589468486	4210389.166260239	266414.8994644281
78	0.0002882318700903852	0.00022325365651900482	0.0	0.0	2.726650192453235e-06	2.940935973174772e-07	35.721	8.223299763476946	3968510.3436237844	660965.1404092425
79	0.0002352849000453716	6.240002485541311e-06	0.0	0.0	2.546072850673226e-06	6.506820483076761e-08	41.941	3.473185713433706	4299541.433324704	110188.39956103722
80	0.00026294125000276837	1.484329455055151e-05	0.0	0.0	2.8600837179692455e-06	1.6888463271528095e-07	34.065	6.6006874641964375	3857319.757924779	223508.38607934638
81	0.0002364830798978801	1.8205719066482314e-05	0.0	0.0	2.567739745154541e-06	2.011330961606997e-07	26.54	5.10088227662627	4299668.982095063	324788.0639066725
82	0.00022465165005996823	8.28815428368294e-06	0.0	0.0	2.432937855137425e-06	9.2392879937825e-08	25.204999999999995	4.621306633410079	4505759.265105687	162639.67592028898
83	0.0002249772499271785	1.3055124918744012e-05	0.0	0.0	2.4332075804341004e-06	1.460232303149203e-07	27.941999999999997	6.82160069191975	4508381.858447202	260546.24976276435
84	0.00023735264998322236	1.1088263714123295e-05	0.0	0.0	2.569665619266743e-06	1.1720190369852492e-07	31.35	5.048296742466711	4268287.589974311	195279.60334942924
85	0.00022081559995058343	1.0370133906964028e-05	0.0	0.0	2.39525547132871e-06	1.0794398100383113e-07	18.278	4.708876299076033	4587749.747208808	204455.25364023758
86	0.00023413462986354716	1.7008404721243986e-05	0.0	0.0	2.5431186657442596e-06	1.8455193575371572e-07	24.124000000000002	7.57661032388495	4340086.442256474	307837.3561252333
87	0.00024668862995895323	8.442251867371887e-06	0.0	0.0	2.6825282674872137e-06	8.855135173633682e-08	29.754	3.0567440193774815	4102502.201758627	132905.99145665905
88	0.0002522763299566577	1.3601793703467546e-05	0.0	0.0	2.7434206888756304e-06	1.514866402696967e-07	29.401	4.05616801920236	4018467.064120466	207262.939225572
89	0.00024256828992292868	1.258450854563331e-05	0.0	0.0	2.6325288942098268e-06	1.1713681318800932e-07	28.11200000000001	4.6171480374794145	4178794.164960519	216978.61408008158
90	0.00023051458001646096	2.2183747101615654e-05	0.0	0.0	2.5026864117899096e-06	2.425203366361528e-07	25.951	11.239479480830063	4423755.096875551	396400.8918872697
