cycles	meanTime	stddTime	meanFail	stddFail	meanWait	stddWait	meanFair	stddFair	meanTP	stddTP
76	0.0007323569059371948	5.629839939675444e-06	0.0	0.0	8.066601485013962e-05	6.29400295864431e-07	151.69199999999998	1.9751293628519577	767812.1021580575	5803.71396278312
77	0.0007326704263687134	5.648838243308233e-06	0.0	0.0	8.066370025277137e-05	6.555249129613058e-07	151.462	1.8475269957432212	767497.5996383891	5838.853286408002
78	0.0007323402911424637	5.99529497830266e-06	0.0	0.0	8.063993275165557e-05	6.784389108950909e-07	151.446	2.1787803927885863	767931.4098357125	6222.849217717799
79	0.0007320928573608398	5.491305326975913e-06	0.0	0.0	8.061994582414627e-05	6.269406115262252e-07	151.576	1.8940496297615832	768183.0912971124	5746.932872402537
80	0.0007318392395973206	4.998711627040362e-06	0.0	0.0	8.057123333215714e-05	5.703039809400777e-07	151.63	2.2255561102789496	768455.7466892194	5256.5960397399795
81	0.0007324109226465225	5.75140198467257e-06	0.0	0.0	8.063471302390098e-05	6.761480741543416e-07	151.57000000000002	1.7668899230002924	767893.5953818797	5887.715492045454
82	0.0007327296584844589	6.093245765082337e-06	0.0	0.0	8.066009387373926e-05	7.044525285420603e-07	151.542	1.9598561171677824	767483.8970854963	6302.265470393709
83	0.0007313802093267441	6.10246167475182e-06	0.0	0.0	8.050191015005113e-05	6.984247594502939e-07	151.47799999999998	1.9820988875431949	768914.8887913729	6449.5843522235255
84	0.0007313984632492065	6.0510122779438e-06	0.0	0.0	8.048089042305947e-05	7.043849441727748e-07	151.06999999999996	2.8118854884223072	768949.1772320515	6354.372727960925
85	0.0007322174310684204	6.259510593184573e-06	0.0	0.0	8.059665113687517e-05	6.888479727520217e-07	151.45600000000002	1.735529890264058	768010.2253602488	6497.091041975185
86	0.000732855573296547	5.959311509285193e-06	0.0	0.0	8.066843554377553e-05	6.751497463973036e-07	151.862	1.6863439744014193	767349.9634428796	6190.490070725024
87	0.0007322254031896592	5.778036328906845e-06	0.0	0.0	8.058335095644e-05	6.617105923104948e-07	151.696	1.7411444512159169	768034.9357032084	6038.791813364977
88	0.0007320914417505264	5.899507978434854e-06	0.0	0.0	8.052988409996033e-05	6.777670065341174e-07	151.6	1.886796226411316	768149.0703764971	6024.920676787583
89	0.0007323792576789856	5.6504173752932e-06	0.0	0.0	8.060715213418009e-05	6.543820698120763e-07	151.83	1.5084760521798073	767898.6686761205	5886.903009962144
90	0.0007351728528738022	2.0621730485486896e-05	0.0	0.0	8.069523274898527e-05	7.720000564518475e-07	151.68199999999996	1.8130846643220984	765439.454857477	17526.148070774703
91	0.0007435787469148636	0.00010474546312832824	0.0	0.0	8.072516709566116e-05	1.1637091918015438e-06	151.906	1.4679114414704943	762588.3014604528	45735.24596246136
92	0.0007330787926912308	5.667472871051544e-06	0.0	0.0	8.073981836438178e-05	6.259139856617705e-07	152.188	1.3502059102225812	767233.006136308	5725.0557722145
93	0.0007322175800800324	5.4803436447877095e-06	0.0	0.0	8.060715481638907e-05	6.078549269064664e-07	151.83599999999998	1.8565300967126772	768010.3602781935	5633.769569954796
94	0.0007325009256601334	5.688513054728991e-06	0.0	0.0	8.065203532576561e-05	6.735098401528799e-07	152.094	1.517486079013575	767798.3016840562	5831.239081792113
95	0.0007319552451372146	5.537922751052119e-06	0.0	0.0	8.060675188899041e-05	6.284056071980434e-07	152.11	1.4420471559557226	768355.0588735873	5728.543261626199
96	0.0007336054742336273	6.612289834267016e-06	0.0	0.0	8.078047543764116e-05	7.532472873021968e-07	151.97799999999998	1.9107893656810997	766699.1950113716	6795.8218844128405
97	0.0007324584573507309	6.885230490839549e-06	0.0	0.0	8.063472062349321e-05	8.464756299380234e-07	151.71599999999998	1.9606488721849138	767728.851927456	7216.118292048876
98	0.0007329551875591278	5.697648647105129e-06	0.0	0.0	8.06832006573677e-05	6.326234764430052e-07	152.11599999999999	1.461555335934971	767213.7491171216	5875.951654273818
99	0.0007322794198989869	6.075065103533654e-06	0.0	0.0	8.060757592320441e-05	6.891050434999756e-07	151.966	1.7731452281186642	767996.1957495591	6256.063654637059
100	0.0007329130917787551	5.166317068288722e-06	0.0	0.0	8.065555721521378e-05	5.564472502251283e-07	152.28199999999998	1.0568235425083916	767318.7597981234	5451.989990799099
101	0.0007332634925842286	5.699967622429812e-06	0.0	0.0	8.069300934672357e-05	6.160060621610356e-07	152.09	1.6010933764149982	766932.1544098258	5885.062410912015
102	0.000733063519001007	5.025443430225285e-06	0.0	0.0	8.067920371890067e-05	5.527893882292121e-07	152.37199999999999	1.3105784982212945	767226.8485422243	5219.263766273327
103	0.0007317891716957092	5.213773386602761e-06	0.0	0.0	8.052374437451362e-05	6.032303462972158e-07	152.13400000000004	1.5205406933061623	768442.1641385551	5338.879361916299
104	0.0007328018546104431	5.649178589344027e-06	0.0	0.0	8.064846232533454e-05	6.319566802850314e-07	152.322	1.189922686564128	767386.1541242021	5695.159071918773
105	0.0007330360263586044	5.718871561011906e-06	0.0	0.0	8.068110242485998e-05	6.609227947479577e-07	152.118	1.8203505156974549	767224.6776044931	5865.808757571902
106	0.0007329030334949494	5.674744890462352e-06	0.0	0.0	8.06683348119259e-05	6.371804915541549e-07	152.30599999999998	1.0901210941909114	767363.3645696252	5839.797079540827
107	0.0007331862300634384	6.138506640083606e-06	0.0	0.0	8.069400951266288e-05	7.07541399047095e-07	151.932	1.899941051717125	767128.7938107774	6269.001620171165
108	0.000732819214463234	5.943320815337065e-06	0.0	0.0	8.063245356082916e-05	6.928960573555619e-07	152.00600000000003	1.7891797003096128	767523.666066752	6108.372875746879
109	0.000732944905757904	6.123204895654214e-06	0.0	0.0	8.063213855028151e-05	6.876673664075405e-07	151.75599999999997	2.46748130692007	767232.0945057514	6375.1217796286755
110	0.0007322794198989869	5.5478641376003885e-06	0.0	0.0	8.053553715348246e-05	6.003332642487842e-07	152.24200000000002	1.406924305000089	767878.669508336	5754.0089102020165
111	0.0007335593551397323	6.181159999938106e-06	0.0	0.0	8.064858764410019e-05	7.043892623569393e-07	151.844	1.845118966354198	766712.081755741	6314.4762837126045
112	0.0007330931723117829	5.574192044237751e-06	0.0	0.0	8.060319304466245e-05	6.473057213654896e-07	152.07	1.820192297533417	767040.0253405346	5736.587284735668
113	0.0007327020913362503	6.435293364705857e-06	0.0	0.0	8.057813346385957e-05	7.104656199328301e-07	152.158	1.5577663496172949	767478.048603702	6674.918586082814
114	0.0007325133681297302	5.348064127725294e-06	0.0	0.0	8.054239869117738e-05	5.927676937999328e-07	152.086	1.3647725085156097	767685.3920976005	5609.606347622751
115	0.000732702761888504	5.90666518441655e-06	0.0	0.0	8.056753560900688e-05	6.567747583188263e-07	152.016	1.725034492408771	767441.1668290811	6169.082996520513
116	0.0007322010397911072	6.010061121058122e-06	0.0	0.0	8.05023396015167e-05	7.126069633064759e-07	151.884	2.1136092354075258	768009.6361840259	6263.138571392997
117	0.0007332291454076767	5.48303603681521e-06	0.0	0.0	8.0627229064703e-05	6.210648478390313e-07	152.19000000000003	1.3005767951182234	766991.449059556	5595.635408536001
118	0.000741163045167923	7.045848803539244e-05	0.0	0.0	8.072163492441177e-05	8.318721570272315e-07	152.00599999999997	1.5397285475043943	762287.2875337175	37848.17006237832
119	0.0007332693785429001	6.303100683131696e-06	0.0	0.0	8.057717129588126e-05	7.170079177649244e-07	151.81599999999997	1.8248682144198776	766963.0848193604	6465.251435785684
120	0.0007328549772500992	5.02861135551939e-06	0.0	0.0	8.054374590516092e-05	5.700745522127569e-07	152.178	1.4685761812040912	767322.1229921286	5175.739361356606
121	0.0007331503927707672	5.277233938016755e-06	0.0	0.0	8.055724129080772e-05	6.01913534753801e-07	152.216	1.3628440849928485	766811.8983503861	5412.37870056277
122	0.0007329966872930526	5.594572593445846e-06	0.0	0.0	8.050876349210738e-05	6.37355270979727e-07	151.958	1.7596124573325782	767087.2961507036	5828.252405456931
123	0.0007336018979549408	6.178409921786074e-06	0.0	0.0	8.061112239956855e-05	7.219269914245085e-07	151.944	1.8523671342366224	766381.6381143461	6338.30543457206
124	0.000735088437795639	7.395238940870748e-06	0.0	0.0	8.066292628645896e-05	6.459031173398418e-07	152.078	1.3907968938705595	764963.1017622361	7532.560774095248
125	0.0007337621599435806	5.1922658268076e-06	0.0	0.0	8.052913710474969e-05	5.871414585274815e-07	151.76	1.906200409191013	766158.1945310785	5393.823663282777
126	0.0007331449538469315	5.828434708665887e-06	0.0	0.0	8.046880021691322e-05	6.876808437125352e-07	151.51399999999998	2.3683335913675614	766881.6261035756	6099.114233209853
127	0.0007339484244585037	5.192713765528309e-06	0.0	0.0	8.058482453227044e-05	5.999966218474848e-07	152.26800000000003	1.3773075183124455	765949.1992075497	5259.55124311469
128	0.0008228932321071625	0.0004113239404429926	0.0	0.0	8.054783612489701e-05	1.8386295755727869e-06	151.28	3.7252650912384664	738956.0462483746	113431.4487684484
129	0.0007347292453050614	5.248025308356621e-06	0.0	0.0	8.064319178462028e-05	6.035671146872228e-07	151.74799999999996	2.0508768856272153	765123.0449072542	5407.32219181196
130	0.0007340622693300247	5.145321014886986e-06	0.0	0.0	8.05564896762371e-05	5.856743262310968e-07	151.738	2.133484473812728	765871.5400464297	5349.088390590645
131	0.000734173133969307	5.425642767581224e-06	0.0	0.0	8.058097943663597e-05	6.442559823653128e-07	152.05200000000002	1.3875503594464547	765746.5129129074	5647.051745173098
132	0.0007344038784503937	5.770174955910794e-06	0.0	0.0	8.058031976222994e-05	6.58485286216283e-07	152.002	1.6967015058636552	765564.9803096941	5897.828432798856
133	0.0007337529957294464	5.007240747980616e-06	0.0	0.0	8.050311759114266e-05	6.501849529479563e-07	151.79	2.1803440095544513	766151.2895563075	5174.966407340961
134	0.0007349616289138794	5.661406242053824e-06	0.0	0.0	8.062000781297684e-05	6.68093815450903e-07	152.202	1.399569933943994	764914.7135831383	5842.48096567078
135	0.0007344477623701096	5.133788388409595e-06	0.0	0.0	8.058372884988784e-05	6.167137475878074e-07	152.10399999999998	1.755102276222095	765564.3947563681	5301.954965605236
136	0.0007351457327604294	5.858985852550217e-06	0.0	0.0	8.065879091620445e-05	7.163938533905055e-07	151.95	1.958034729007632	764780.7834427763	6055.704940389441
137	0.0007342762500047684	4.754861992025654e-06	0.0	0.0	8.055284738540648e-05	5.430273250872218e-07	152.06400000000002	1.7554213169492932	765819.8091402887	4938.767291883638
138	0.0007357219606637954	6.932851061102173e-06	0.0	0.0	8.067935168743134e-05	7.870202061559359e-07	151.94400000000002	1.6831114045124846	764172.6222815295	7025.252852048945
139	0.0007342778146266938	5.877306857215483e-06	0.0	0.0	8.054788395762442e-05	6.749560627206847e-07	152.03200000000004	1.5986794550503203	765575.9305490319	6041.571537314438
140	0.0007343257218599319	5.408777241971637e-06	0.0	0.0	8.053522676229477e-05	6.466939487190377e-07	152.084	1.928974857275227	765587.4947215042	5677.312170530414
141	0.0007346922904253006	5.751909683443779e-06	0.0	0.0	8.056844294071197e-05	6.426833375031593e-07	152.04999999999998	1.730288993203154	765292.0472105779	5966.209370682188
142	0.0007348445802927017	5.3945463623366965e-06	0.0	0.0	8.058568477630616e-05	6.156839189167303e-07	151.89600000000002	1.6283685086613482	765141.136221015	5558.34313961453
143	0.0007349001616239548	5.017904873285341e-06	0.0	0.0	8.056944653391838e-05	5.619083443822001e-07	152.182	1.3047896382175883	764968.9524146448	5164.988770213944
144	0.0007350481301546097	5.833553632087569e-06	0.0	0.0	8.058910623192786e-05	6.910074141929184e-07	152.02	1.8300819653775007	764922.0210864812	5940.497361549075
145	0.0007346551865339279	5.102568987391094e-06	0.0	0.0	8.053789556026458e-05	5.809012168374658e-07	151.84199999999998	2.2114782386449043	765225.4257781575	5280.186511853632
146	0.0007345467060804367	5.462796452627242e-06	0.0	0.0	8.053816467523575e-05	6.067297214278518e-07	151.69799999999998	1.9430892928530012	765371.1176880482	5667.963884741856
147	0.0007352902740240097	5.071337443361603e-06	0.0	0.0	8.062701091170311e-05	5.851028939480023e-07	152.22199999999998	1.527585022183706	764590.9559417565	5209.621184848821
148	0.0007355112582445144	5.556631158474262e-06	0.0	0.0	8.064567789435386e-05	6.233915454641894e-07	151.886	2.2242760620030895	764409.2808758365	5719.247394720731
149	0.0007352104783058166	6.2389302431006625e-06	0.0	0.0	8.06026501953602e-05	7.360542336814634e-07	151.966	1.6873778474307368	764746.7420958838	6405.337395289273
150	0.0007354246079921723	5.634010615219544e-06	0.0	0.0	8.060653984546661e-05	6.460934320573166e-07	151.892	2.1639630311075058	764554.5419592694	5749.453970560588
151	0.0007350939512252808	6.946033800193012e-06	0.0	0.0	8.056288033723831e-05	8.026099649208668e-07	151.93800000000002	2.343278899320346	765015.8367882587	7011.799498033963
152	0.0007354161143302918	5.788916177691987e-06	0.0	0.0	8.059423550963403e-05	6.600761179277419e-07	151.99200000000002	2.3792301275832886	764511.9210239436	5964.019657047396
153	0.0007354256510734558	5.1726221997608685e-06	0.0	0.0	8.060667946934702e-05	6.005620621765878e-07	151.93400000000003	1.8341330377047327	764478.550770899	5276.727627729902
154	0.0007360596209764481	4.964405925838867e-06	0.0	0.0	8.068528518080713e-05	5.716562481956447e-07	152.218	1.410275150458229	763925.9080446581	5073.598674723148
155	0.0007353302091360093	5.898825847650615e-06	0.0	0.0	8.059551268815993e-05	6.853124684487187e-07	151.87	2.2160099277755934	764575.5739308505	6043.7583767824135
