cycles	meanTime	stddTime	meanFail	stddFail	meanWait	stddWait	meanFair	stddFair	meanTP	stddTP
48	0.0007414951920509339	2.24031144595152e-05	1884336.9	62820.565451052724	8.3400097489357e-05	2.741330291566389e-06	10.197999999999997	0.04467661580737731	759924.3870296687	22795.36608085178
49	0.0007421833276748657	2.4905016024727135e-05	1889259.92	71202.02594641251	8.349107831716535e-05	3.0083442144632454e-06	10.206	0.03411744421846383	759424.2040233039	25401.730156386493
50	0.0007414569705724716	2.5471636259116083e-05	1888071.56	69783.23939719623	8.339201688766479e-05	3.0601884226315813e-06	10.201999999999996	0.09162968951164223	760128.9686863379	26054.56085408858
51	0.000741022527217865	2.4150679566116295e-05	1887900.39	66602.79362127313	8.33441112935543e-05	2.8994670491142776e-06	10.184	0.05425863986500193	760463.091838406	24875.874039075366
52	0.0007392863929271698	2.6114217675869847e-05	1879267.16	72341.02589702747	8.315504953265192e-05	3.1327824777322995e-06	10.213999999999999	0.15034626699722187	762385.9148252208	26896.036984463957
53	0.0007445670664310456	2.358595339924377e-05	1893509.98	66508.34868781212	8.370318755507471e-05	2.814024704394536e-06	10.197999999999999	0.1341491707018718	756782.9815318432	23584.8639981464
54	0.0007417607307434082	2.124742812304661e-05	1886527.03	58772.18926523921	8.337044492363931e-05	2.5999927489697172e-06	10.187999999999999	0.06823488843692768	759521.5939503298	21821.8033324411
55	0.0007482562959194183	2.071321906509341e-05	1904606.02	57492.7756245913	8.414736032485962e-05	2.488831080682948e-06	10.195999999999998	0.05642694391866329	752936.6152046181	20757.642243201797
56	0.0007427983731031418	2.4840710904590203e-05	1893465.26	67385.29867643534	8.348827376961708e-05	2.959965003723136e-06	10.199999999999996	0.15231546211727795	758675.198331506	25096.85888948479
57	0.0007392050325870514	2.146096758849906e-05	1883070.8	58714.134772642275	8.310460284352301e-05	2.565679718964228e-06	10.183999999999997	0.054258639865001984	762164.1313361053	22181.819752356583
58	0.0007401003688573837	2.0886786013328883e-05	1884519.81	60480.478724576074	8.318763673305513e-05	2.529810549041894e-06	10.187999999999999	0.04749736834815151	761233.492541633	21524.634964557597
59	0.000743248239159584	2.487610447352686e-05	1891608.79	70178.71883374547	8.355329886078834e-05	3.0119398339237588e-06	10.175999999999998	0.06499230723708745	758180.2646634115	25594.33854160751
60	0.0007416500151157379	2.6177526938406033e-05	1887693.63	72573.21926877089	8.335155367851257e-05	3.1685119825640743e-06	10.19	0.04358898943540657	759988.1321465608	26617.21884787762
61	0.0007430151104927063	2.44977044436871e-05	1887451.41	67358.45460223906	8.349945321679117e-05	2.947160293306673e-06	10.177999999999999	0.06257795138864786	758395.0996514596	24879.83434690054
62	0.0007412607967853546	2.2000139617433225e-05	1886652.18	63356.90788688792	8.33032830059528e-05	2.6336405499084514e-06	10.177999999999997	0.06257795138864784	760037.1149183693	22551.91962128407
63	0.0007461144030094147	2.223819593346876e-05	1899113.19	60702.77812714917	8.389046609401704e-05	2.6729149644810825e-06	10.195999999999998	0.07472616676907728	755177.1210482583	22437.80729639315
64	0.0007451493293046951	2.3455317638939136e-05	1901400.2	65599.6903922572	8.378351405262945e-05	2.8420178597369146e-06	10.181999999999999	0.05723635208501657	756184.1083666113	23902.954228545288
65	0.0007443250715732574	2.1738013486637545e-05	1895376.81	60824.66962371353	8.365525081753731e-05	2.6126237111065135e-06	10.171999999999999	0.06939740629158966	756847.0397211973	22117.219708769353
66	0.000746820867061615	2.229497433678706e-05	1902198.21	61576.68723426017	8.395667105913161e-05	2.6816126933971467e-06	10.203999999999999	0.09372299611087964	754458.5758618767	22243.221583912517
67	0.0007451722025871277	2.3537175115272735e-05	1893382.97	63369.08638420708	8.376429960131647e-05	2.8324013568953448e-06	10.191999999999998	0.039191835884530665	756225.9821086455	23749.459650838322
68	0.000746849775314331	2.1226881413901e-05	1897545.79	60539.19941629472	8.395063892006874e-05	2.551204155560275e-06	10.185999999999998	0.05834380858325904	754328.3757849473	21216.739841417813
69	0.0007465779036283493	2.0447194821311592e-05	1900804.8	57741.609159773165	8.393146023154258e-05	2.4800021755046973e-06	10.183999999999996	0.06740919818541075	754550.7310746531	20604.2626252286
70	0.0007444638013839722	2.3657294275118237e-05	1891846.85	66256.65439989783	8.365161851048471e-05	2.8214411536506017e-06	10.175999999999997	0.06499230723708731	756848.0332057688	23958.141734353714
71	0.0007459432631731033	2.1591260089542626e-05	1898450.72	57175.277402226915	8.382409796118736e-05	2.5991804104044717e-06	10.187999999999999	0.07386474125047719	755267.3807410392	21629.177992127938
72	0.0007463385909795761	2.8661430103536915e-05	1898457.41	83729.5877902304	8.384651392698289e-05	3.4261059906643326e-06	10.19	0.05196152422706626	755278.534747689	26469.92638100258
73	0.0007480967789888382	2.4073981824883207e-05	1901446.87	65168.59220739006	8.400705099105834e-05	2.8107017579708475e-06	10.193999999999997	0.07722693830523097	753264.688977309	23907.21756201947
74	0.0007437442243099213	2.268852394244421e-05	1893380.82	60770.09597711361	8.356414660811424e-05	2.749349059972452e-06	10.186	0.05834380858325908	757573.0362100687	22964.725068140066
75	0.0007658453285694123	0.00022612995011894835	1950909.77	574998.1370666666	8.635164916515349e-05	2.8903871468624194e-05	10.179999999999998	0.07211102550927967	752218.443746816	60164.33718237621
76	0.0007478232681751251	2.3281938478427602e-05	1907620.71	66043.9960011953	8.405131831765175e-05	2.8232995130041564e-06	10.19	0.06557438524301971	753467.7383307265	23245.419704302916
77	0.0007464160770177841	2.35028708852839e-05	1900400.06	64523.4566146018	8.382520586252213e-05	2.8393737099573443e-06	10.169999999999998	0.08660254037844349	754785.2099998195	23588.80998278885
78	0.0007476053386926651	2.2522174773652042e-05	1903074.07	62860.45669437265	8.401531308889388e-05	2.736323649631087e-06	10.181999999999999	0.0753392328073491	753605.4335753318	22642.879214857152
79	0.0007474659383296966	2.1214880853878e-05	1903168.26	57543.451331080236	8.397277832031251e-05	2.5513023442563156e-06	10.177999999999997	0.07947326594522176	753652.4313002528	21209.997326561435
80	0.0007492244243621826	2.529401707529679e-05	1907814.84	66217.82539055779	8.41585849225521e-05	2.995634270055649e-06	10.174	0.0832105762508586	752089.6020937613	25086.921581021244
81	0.0007502876967191696	2.267411782344203e-05	1909192.94	60803.87500888738	8.43347257375717e-05	2.745278411807871e-06	10.189999999999998	0.05196152422706603	750990.7789616793	22912.320819368462
82	0.0007459276169538498	2.086468610004271e-05	1897686.29	58717.38024372256	8.373237431049345e-05	2.5234122062285027e-06	10.179999999999998	0.11135528725660007	755143.713152078	20747.609902385942
83	0.000751778855919838	2.2426756269461008e-05	1913881.33	62735.29336172024	8.446073487401009e-05	2.6912569389798386e-06	10.189999999999998	0.04358898943540656	749491.6356657813	22398.857615761488
84	0.0007475838810205459	2.420371745547274e-05	1899967.68	63459.35352725869	8.394780099391937e-05	2.869826473463784e-06	10.171999999999999	0.08953211714239749	753655.0823379043	24010.829678114187
85	0.0007503319531679154	1.9521162880857112e-05	1911420.94	55338.687727813	8.425644412636756e-05	2.3201529798410318e-06	10.206	0.10374969879474316	750773.2800532562	19436.409888059152
86	0.0007549180090427399	2.3846546280696963e-05	1923591.2	63693.26513266533	8.476940631866457e-05	2.849002995289968e-06	10.189999999999998	0.08185352771872437	746408.6650592936	23392.60119183169
87	0.0007462795823812485	2.147034999613285e-05	1900576.18	62329.85758388671	8.380848571658134e-05	2.569111188047904e-06	10.185999999999998	0.06483826030978924	754908.250015602	21571.541546049135
