cycles	meanTime	stddTime	meanFail	stddFail	meanWait	stddWait	meanFair	stddFair	meanTP	stddTP
70	0.0009153707325458526	2.425398042504057e-05	2429907.54	68634.120592373	1.1872426867485045e-05	4.7510809921883547e-07	10.059999999999997	0.10392304845413226	614717.8893483863	16301.529996702226
71	0.0009189257025718689	2.7627427481968045e-05	2439246.65	81643.3582999101	1.1908311694860462e-05	5.938597360025077e-07	10.068	0.10665833300778663	612506.1694544269	18397.380816129426
72	0.0009127841144800186	2.533625222324396e-05	2426030.28	75319.25002840642	1.1832354068756103e-05	5.516907137622502e-07	10.075999999999999	0.10499523798725317	616587.8029326678	17061.364037829386
73	0.0009169190376996994	2.397570361366167e-05	2433640.13	73654.20019179558	1.190260723233223e-05	4.798362217821403e-07	10.057999999999998	0.09505787710652874	613654.6726454215	15936.035057085717
74	0.0009125372767448425	2.5438032675953756e-05	2422374.09	72067.9572392745	1.189314991235733e-05	5.053584836764924e-07	10.081999999999999	0.1023523326553915	616798.955421191	17394.800164850774
75	0.0009120771288871765	2.1725127704769637e-05	2423536.33	65851.17567318825	1.1857537627220153e-05	5.675070027532303e-07	10.071999999999997	0.10399999999999951	616920.2766281386	14699.469382938683
76	0.0009458984434604645	0.00030495395158183254	2524958.89	926207.2689786977	1.1955392807722093e-05	5.591460713974931e-07	10.051999999999998	0.10047885349664337	609831.0578174196	48805.05707187253
77	0.0009176122397184372	2.462836604498178e-05	2442905.05	72986.774727943	1.1931223422288894e-05	5.225233904875684e-07	10.069999999999999	0.1072380529476358	613283.4002031607	16515.67181572418
78	0.0009162510186433792	2.326937570282379e-05	2431614.23	68233.52944643197	1.1906366944313052e-05	5.018608428006361e-07	10.069999999999999	0.10723805294763578	614146.7365125938	15599.6572346637
79	0.0009207269549369812	2.6253283023056113e-05	2447900.87	77693.52372928584	1.2026320844888687e-05	5.380133636365484e-07	10.051999999999998	0.09641576634555131	611167.1898771838	17473.450893028257
80	0.0009148899465799331	2.096616505704999e-05	2428251.72	64313.04395487435	1.1878402084112171e-05	5.055184655297081e-07	10.065999999999997	0.10603772913449216	614966.792031988	14179.1648785583
81	0.0009136682003736496	2.3668701481902657e-05	2427265.97	68445.19524326817	1.1892888396978379e-05	5.677473002040754e-07	10.069999999999999	0.10344080432788558	615896.1519381161	15851.205989239916
82	0.000918893963098526	2.2825764601233147e-05	2441461.63	64727.03882407336	1.1975597888231279e-05	5.094577591914772e-07	10.063999999999998	0.11271202242884248	612326.3417896286	15048.248106961864
83	0.0009152313321828842	2.072609733509472e-05	2431170.87	58669.822725086706	1.1930838227272031e-05	5.204217997662468e-07	10.051999999999998	0.0964157663455512	614648.474538465	13791.057309717957
84	0.0009150838851928711	2.116461117346543e-05	2432641.86	66823.69073465189	1.1907330155372618e-05	5.148517740253221e-07	10.053999999999997	0.11612062693595779	614772.6048728538	14129.571151107333
85	0.0009195341914892196	2.596755776024554e-05	2445725.9	77413.25634327754	1.1976373046636581e-05	5.162383549123457e-07	10.075999999999997	0.10111379727811594	612071.8710508575	17020.903200257504
86	0.0009173048287630082	2.4593356678221345e-05	2434908.06	72999.39911366669	1.1896926015615463e-05	5.134157625192973e-07	10.061999999999998	0.11205355862265128	613449.6910740886	16712.071161650325
87	0.00091838538646698	2.276801509488314e-05	2442628.97	66298.64313203626	1.190596804022789e-05	5.295008932568326e-07	10.063999999999998	0.10150862032359585	612667.1442612376	15150.315643169628
88	0.0009201250225305557	2.0916655512255595e-05	2444360.3	60359.13280001627	1.1920420378446584e-05	5.215624573208942e-07	10.047999999999996	0.10998181667893979	611365.6778780837	14021.214064343443
89	0.0009165173768997193	2.3857902442346324e-05	2436664.18	70941.69340456711	1.19345723092556e-05	5.955952501674021e-07	10.077999999999998	0.10916043239196108	614029.4992810985	15893.356732455351
90	0.0009206662327051162	3.585229388332079e-05	2443006.21	73767.00026872382	1.1950304210186004e-05	4.823317252677318e-07	10.053999999999997	0.10528057750601451	611538.0381269789	21175.01185003368
91	0.0009181193262338638	2.5773260077633937e-05	2444768.36	71873.65151396164	1.1975330263376234e-05	5.434132294741654e-07	10.04	0.10583005244258328	612824.0545131783	17312.61855058912
92	0.0009171854704618454	2.6296785583880957e-05	2436951.9	78174.12646349175	1.190710425376892e-05	5.635102844574897e-07	10.051999999999998	0.09217374897442299	613525.0985746783	17377.84105288013
